omega,X,Y,S
-112,0.009708737864077293,0.009708737864077102,0.9805825242718457
-113,0.009708737864077293,0.009708737864077102,0.9805825242718457
-114,0.009708737864077293,0.009708737864077102,0.9805825242718457
-115,0.009708737864077293,0.009708737864077102,0.9805825242718457
-116,0.009708737864077293,0.009708737864077102,0.9805825242718457
-117,0.009708737864077293,0.009708737864077102,0.9805825242718457
-118,0.009708737864077293,0.009708737864077102,0.9805825242718457
-119,0.009708737864077293,0.009708737864077102,0.9805825242718457
-120,0.009708737864077293,0.009708737864077102,0.9805825242718457
-121,0.009708737864077293,0.009708737864077102,0.9805825242718457
-122,0.009708737864077293,0.009708737864077102,0.9805825242718457
-123,0.009708737864077293,0.009708737864077102,0.9805825242718457
-124,0.009708737864077293,0.009708737864077102,0.9805825242718457
-125,0.009708737864077293,0.009708737864077102,0.9805825242718457
-126,0.009708737864077293,0.009708737864077102,0.9805825242718457
-127,0.009708737864077293,0.009708737864077102,0.9805825242718457
-128,0.009708737864077293,0.009708737864077102,0.9805825242718457
-129,0.009708737864077293,0.009708737864077102,0.9805825242718457
-130,0.009708737864077293,0.009708737864077102,0.9805825242718457
-131,0.009708737864077293,0.009708737864077102,0.9805825242718457
-132,0.009708737864077293,0.009708737864077102,0.9805825242718457
-133,0.009708737864077293,0.009708737864077102,0.9805825242718457
-134,0.009708737864077293,0.009708737864077102,0.9805825242718457
-135,0.009708737864077293,0.009708737864077102,0.9805825242718457
-136,0.009708737864077293,0.009708737864077102,0.9805825242718457
-137,0.009708737864077293,0.009708737864077102,0.9805825242718457
-138,0.009708737864077293,0.009708737864077102,0.9805825242718457
-139,0.009708737864077293,0.009708737864077102,0.9805825242718457
-140,0.009708737864077293,0.009708737864077102,0.9805825242718457
-141,0.009708737864077293,0.009708737864077102,0.9805825242718457
-142,0.009708737864077293,0.009708737864077102,0.9805825242718457
-143,0.009708737864077293,0.009708737864077102,0.9805825242718457
-144,0.009708737864077293,0.009708737864077102,0.9805825242718457
-145,0.009708737864077293,0.009708737864077102,0.9805825242718457
-146,0.009708737864077293,0.009708737864077102,0.9805825242718457
-147,0.009708737864077293,0.009708737864077102,0.9805825242718457
-148,0.009708737864077293,0.009708737864077102,0.9805825242718457
-149,0.009708737864077293,0.009708737864077102,0.9805825242718457
-150,0.009708737864077293,0.009708737864077102,0.9805825242718457
-151,0.009708737864077293,0.009708737864077102,0.9805825242718457
-152,0.009708737864077293,0.009708737864077102,0.9805825242718457
-153,0.009708737864077293,0.009708737864077102,0.9805825242718457
-154,0.009708737864077293,0.009708737864077102,0.9805825242718457
-155,0.009708737864077293,0.009708737864077102,0.9805825242718457
-156,0.009708737864077293,0.009708737864077102,0.9805825242718457
-157,0.009708737864077293,0.009708737864077102,0.9805825242718457
-158,0.009708737864077293,0.009708737864077102,0.9805825242718457
-159,0.009708737864077293,0.009708737864077102,0.9805825242718457
-160,0.009708737864077293,0.009708737864077102,0.9805825242718457
-161,0.009708737864077293,0.009708737864077102,0.9805825242718457
-162,0.009708737864077293,0.009708737864077102,0.9805825242718457
-163,0.009708737864077293,0.009708737864077102,0.9805825242718457
-164,0.009708737864077293,0.009708737864077102,0.9805825242718457
-165,0.009708737864077293,0.009708737864077102,0.9805825242718457
-166,0.009708737864077293,0.009708737864077102,0.9805825242718457
-167,0.009708737864077293,0.009708737864077102,0.9805825242718457
-168,0.009708737864077293,0.009708737864077102,0.9805825242718457
-169,0.009708737864077293,0.009708737864077102,0.9805825242718457
-170,0.009708737864077293,0.009708737864077102,0.9805825242718457
-171,0.009708737864077293,0.009708737864077102,0.9805825242718457
-172,0.009708737864077293,0.009708737864077102,0.9805825242718457
-173,0.009708737864077293,0.009708737864077102,0.9805825242718457
-174,0.009708737864077293,0.009708737864077102,0.9805825242718457
-175,0.009708737864077293,0.009708737864077102,0.9805825242718457
-176,0.009708737864077293,0.009708737864077102,0.9805825242718457
-177,0.009708737864077293,0.009708737864077102,0.9805825242718457
-178,0.009708737864077293,0.009708737864077102,0.9805825242718457
-179,0.009708737864077293,0.009708737864077102,0.9805825242718457
-180,0.009708737864077293,0.009708737864077102,0.9805825242718457
-181,0.009708737864077293,0.009708737864077102,0.9805825242718457
-182,0.009708737864077293,0.009708737864077102,0.9805825242718457
-183,0.009708737864077293,0.009708737864077102,0.9805825242718457
-184,0.009708737864077293,0.009708737864077102,0.9805825242718457
-185,0.009708737864077293,0.009708737864077102,0.9805825242718457
-186,0.009708737864077293,0.009708737864077102,0.9805825242718457
-187,0.009708737864077293,0.009708737864077102,0.9805825242718457
-188,0.009708737864077293,0.009708737864077102,0.9805825242718457
-189,0.009708737864077293,0.009708737864077102,0.9805825242718457
-190,0.009708737864077293,0.009708737864077102,0.9805825242718457
-191,0.009708737864077293,0.009708737864077102,0.9805825242718457
-192,0.009708737864077293,0.009708737864077102,0.9805825242718457
-193,0.009708737864077293,0.009708737864077102,0.9805825242718457
-194,0.009708737864077293,0.009708737864077102,0.9805825242718457
-195,0.009708737864077293,0.009708737864077102,0.9805825242718457
-196,0.009708737864077293,0.009708737864077102,0.9805825242718457
-197,0.009708737864077293,0.009708737864077102,0.9805825242718457
-198,0.009708737864077293,0.009708737864077102,0.9805825242718457
-199,0.009708737864077293,0.009708737864077102,0.9805825242718457
-200,0.009708737864077293,0.009708737864077102,0.9805825242718457
-201,0.009708737864077293,0.009708737864077102,0.9805825242718457
-202,0.009708737864077293,0.009708737864077102,0.9805825242718457
-203,0.009708737864077293,0.009708737864077102,0.9805825242718457
-204,0.009708737864077293,0.009708737864077102,0.9805825242718457
-205,0.009708737864077293,0.009708737864077102,0.9805825242718457
-206,0.009708737864077293,0.009708737864077102,0.9805825242718457
-207,0.009708737864077293,0.009708737864077102,0.9805825242718457
-208,0.009708737864077293,0.009708737864077102,0.9805825242718457
-209,0.009708737864077293,0.009708737864077102,0.9805825242718457
-210,0.009708737864077293,0.009708737864077102,0.9805825242718457
-211,0.009708737864077293,0.009708737864077102,0.9805825242718457
-212,0.009708737864077293,0.009708737864077102,0.9805825242718457
-213,0.009708737864077293,0.009708737864077102,0.9805825242718457
-214,0.009708737864077293,0.009708737864077102,0.9805825242718457
-215,0.009708737864077293,0.009708737864077102,0.9805825242718457
-216,0.009708737864077293,0.009708737864077102,0.9805825242718457
-217,0.009708737864077293,0.009708737864077102,0.9805825242718457
-218,0.009708737864077293,0.009708737864077102,0.9805825242718457
-219,0.009708737864077293,0.009708737864077102,0.9805825242718457
-220,0.009708737864077293,0.009708737864077102,0.9805825242718457
-221,0.009708737864077293,0.009708737864077102,0.9805825242718457
-222,0.009708737864077293,0.009708737864077102,0.9805825242718457
-223,0.009708737864077293,0.009708737864077102,0.9805825242718457
-224,0.009708737864077293,0.009708737864077102,0.9805825242718457
-225,0.009708737864077293,0.009708737864077102,0.9805825242718457
-226,0.009708737864077293,0.009708737864077102,0.9805825242718457
-227,0.009708737864077293,0.009708737864077102,0.9805825242718457
-228,0.009708737864077293,0.009708737864077102,0.9805825242718457
-229,0.009708737864077293,0.009708737864077102,0.9805825242718457
-230,0.009708737864077293,0.009708737864077102,0.9805825242718457
-231,0.009708737864077293,0.009708737864077102,0.9805825242718457
-232,0.009708737864077293,0.009708737864077102,0.9805825242718457
-233,0.009708737864077293,0.009708737864077102,0.9805825242718457
-234,0.009708737864077293,0.009708737864077102,0.9805825242718457
-235,0.009708737864077293,0.009708737864077102,0.9805825242718457
-236,0.009708737864077293,0.009708737864077102,0.9805825242718457
-237,0.009708737864077293,0.009708737864077102,0.9805825242718457
-238,0.009708737864077293,0.009708737864077102,0.9805825242718457
-239,0.009708737864077293,0.009708737864077102,0.9805825242718457
-240,0.009708737864077293,0.009708737864077102,0.9805825242718457
-241,0.009708737864077293,0.009708737864077102,0.9805825242718457
-242,0.009708737864077293,0.009708737864077102,0.9805825242718457
-243,0.009708737864077293,0.009708737864077102,0.9805825242718457
-244,0.009708737864077293,0.009708737864077102,0.9805825242718457
-245,0.009708737864077293,0.009708737864077102,0.9805825242718457
-246,0.009708737864077293,0.009708737864077102,0.9805825242718457
-247,0.009708737864077293,0.009708737864077102,0.9805825242718457
-248,0.009708737864077293,0.009708737864077102,0.9805825242718457
-249,0.009708737864077293,0.009708737864077102,0.9805825242718457
-250,0.009708737864077293,0.009708737864077102,0.9805825242718457
