N,X_{cj},X_{rj},Y_{cj},Y_{rj},Z,T,U,V,W
49,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
50,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
51,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
52,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
53,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
54,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
55,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
56,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
57,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
58,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
59,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
60,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
61,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
62,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
63,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
64,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
65,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
66,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
67,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
68,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
69,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
70,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
71,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
72,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
73,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
74,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
75,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
76,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
77,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
78,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
79,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
80,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
81,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
82,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
83,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
84,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
85,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
86,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
87,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
88,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
89,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
90,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
91,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
92,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
93,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
94,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
95,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
96,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
97,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
98,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
99,0.048209032984683785,0.06113943900173341,0.24499905623798568,0.23043600318476531,0.15847835314091657,0.015868853663314475,0.11992736111878549,0.02637802827478111,0.0945638723930341
100,0.0052910052910063055,0.11111111111109018,0.005291005291005288,0.21495327102805248,0.11111111111111809,0.11111111111111799,0.007268951194184779,0.42857142857141906,0.005291005291005932
